Course,Section,Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Other,GPA,TermCode
ENG373, A,Bromley James M.,0,6,3,1,7,4,2,0,1,1,2,0,1,1,2.85,201220
ENG410B, A,Palozzi Vincent J.,0,8,4,1,0,0,0,0,1,0,0,0,0,0,3.7,201220
ENG412, A,Durack Katherine T.,0,4,7,2,6,1,1,1,0,0,0,0,0,0,3.34,201220
ENG415, A,Lutz Jean A.,5,11,2,0,0,0,0,0,0,0,0,0,0,0,3.97,201220
ENG420, A,Banner Keith B.,5,3,2,3,2,0,0,0,0,0,0,0,0,0,3.69,201220
ENG420, B,Bates Joseph R.,0,11,4,0,0,0,0,0,0,0,0,0,0,0,3.92,201220
ENG422, A,Roley Brian A.,0,11,3,1,0,0,0,0,0,0,0,0,0,0,3.89,201220
ENG435, A,Minich Julie A.,0,6,2,0,3,0,0,0,0,0,0,0,0,0,3.67,201220
ENG440C, A,Gillespie Katharine M.,0,7,8,6,2,1,0,0,0,0,0,0,0,1,3.59,201220
ENG450E, A,Bromley James M.,0,3,3,2,0,3,2,0,0,1,1,0,1,1,2.79,201220
ENG450G, A,Schloss David,5,11,4,7,0,0,0,0,0,0,0,0,0,1,3.77,201220
ENG450K, A,Menely Tobias C.,0,6,2,1,1,0,0,2,0,0,0,0,0,0,3.48,201220
ENG450P, A,Cheek Christopher F.,0,4,1,3,0,3,0,0,0,0,0,0,0,0,3.43,201220
ENG460, A,Luongo Margaret M.,0,5,10,1,3,0,1,0,0,0,0,0,0,0,3.58,201220
ENG460, B,Schloss David,0,5,3,6,1,1,0,0,0,0,0,0,0,0,3.54,201220
ENG481, A,McKee Heidi A.,0,14,0,0,1,0,0,0,0,0,0,0,0,1,3.93,201220
ENG495E, A,Morgan Susan J.,4,12,1,1,2,0,0,0,0,0,0,0,0,1,3.85,201220
ENG495E, B,Klestinec Cynthia,1,2,3,3,2,2,0,0,0,0,0,0,1,0,3.17,201220
ENG496, A,Fuller Mary J.,0,19,0,0,1,0,0,0,0,0,0,0,0,0,3.95,201220
ENG605, A,Simmons W. Michele,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,201220
ENG607, A,Porter James E.,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,201220
ENG650, A,Bates Joseph R.,0,10,0,0,1,0,0,0,0,0,0,0,0,0,3.91,201220
ENG651, A,Cheek Christopher F.,0,12,0,1,0,0,0,0,0,0,0,0,0,1,3.95,201220
ENG652, A,Luongo Margaret M.,0,11,0,0,1,0,0,0,0,0,0,0,0,0,3.92,201220
ENG690, A,Melley Timothy D.,1,6,5,0,0,0,0,0,0,0,0,0,0,0,3.88,201220
ENG698J, A,Fuller Mary J.,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,201220
ENG698K, A,Fuller Mary J.,0,37,0,0,0,0,0,0,0,0,0,0,0,0,4,201220
ENG700, A,Simmons W. Michele,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,201220
ENG701Z, A,Simmons W. Michele,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,201220
ENG735, A,McKee Heidi A.,0,10,0,1,1,0,0,0,0,0,0,0,0,0,3.86,201220
ENG750, A,Johnson Kathleen N.,0,4,2,4,0,0,0,0,0,0,0,0,0,0,3.66,201220
ENG760, A,Lewiecki-Wilson Cynthia,0,10,0,0,0,0,0,0,0,0,0,0,1,0,3.64,201220
ENG850, A,Simmons W. Michele,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,201220
ENV275, A,Gorchov David L.,0,3,8,2,1,0,1,0,1,0,0,0,0,0,3.45,201220
ENV474, A,Greenberg Adolph M.,13,6,3,0,0,0,0,0,0,0,0,0,1,2,3.79,201220
ESP201, A,Lacker Mark S.,0,1,3,10,13,4,1,2,0,0,0,0,0,0,3.06,201220
ESP306, A,Speer L W.,0,13,5,1,8,3,1,4,0,0,1,1,1,0,3.1,201220
ESP311, B,Lacker Mark S.,0,0,5,3,9,9,3,0,0,1,0,0,0,0,2.93,201220
ESP366, A,Friedman Jim,1,5,0,1,3,2,1,8,1,0,2,2,0,0,2.5,201220
ESP366, B,Friedman Jim,1,0,1,0,6,3,0,6,3,0,1,0,0,1,2.47,201220
ESP464, A,Smith Brett R.,0,1,3,6,9,3,4,1,0,0,0,1,0,0,2.93,201220
ESP467, A,Heuer Thomas M.,0,10,6,2,2,0,0,2,0,0,0,0,0,0,3.58,201220
ESP467, B,Heuer Thomas M.,0,0,7,5,3,3,1,1,0,0,0,0,0,0,3.19,201220
ESP469, A,Speer L W.,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,201220
ESP481, A,Speer L W.,0,20,5,3,0,0,0,0,0,0,0,0,0,0,3.87,201220
ESP490, A,Heuer Thomas M.,0,12,11,1,2,0,0,0,2,0,0,0,0,1,3.62,201220
ESP490,UB,Lacker Mark S.,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,201220
ESP490,UC,Lacker Mark S.,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,201220
ESP490,UD,Lacker Mark S.,0,14,0,0,0,0,0,0,0,0,0,0,0,2,4,201220
FIN101, C,Marshall David W.,0,4,8,3,10,13,4,4,4,3,0,2,1,9,2.68,201220
FIN301, A,Chappell David S.,0,16,9,9,10,7,9,7,9,3,9,8,9,28,2.33,201220
FIN301, B,Chappell David S.,1,17,10,12,15,11,4,14,7,2,5,5,2,17,2.7,201220
FIN301C, A,Scanlon William J.,0,5,8,4,4,10,3,4,1,0,0,0,0,1,3.04,201220
FIN302, A,Campbell Timothy C.,2,13,1,2,9,2,3,4,0,0,3,0,0,2,3.09,201220
FIN302, B,Campbell Timothy C.,1,10,2,2,12,0,1,1,0,0,5,0,2,3,2.87,201220
FIN302, C,Borokhovich Kenneth A.,0,3,8,6,7,4,7,3,1,1,0,0,0,0,2.96,201220
FIN302, D,Borokhovich Kenneth A.,0,1,5,15,8,2,3,3,0,1,1,0,0,0,2.99,201220
FIN302, E,Brunarski Kelly R.,3,6,3,4,10,4,2,3,0,1,1,0,1,2,3,201220
FIN303, A,Shull David M.,0,36,2,4,0,1,0,0,0,0,0,0,0,0,3.89,201220
FIN331, A,Marshall David W.,0,7,1,3,5,3,4,6,2,3,3,3,0,2,2.46,201220
FIN331, B,Marshall David W.,0,5,11,4,6,3,1,6,3,1,2,2,0,0,2.82,201220
FIN351, A,Adelman Saul W.,0,3,2,1,3,5,0,7,0,2,2,1,1,0,2.39,201220
FIN351, B,Adelman Saul W.,0,0,1,1,5,5,1,4,0,2,0,2,0,1,2.37,201220
FIN401, A,Boulton Thomas J.,0,5,3,3,10,5,4,1,1,0,0,0,1,3,2.95,201220
FIN401, B,Harman Yvette S.,1,5,1,3,8,3,4,7,5,0,1,1,0,1,2.64,201220
FIN401, C,Harman Yvette S.,0,3,1,0,9,2,5,4,1,0,1,0,0,2,2.7,201220
FIN401, D,Shrider David G.,0,5,0,6,7,2,3,5,3,0,0,0,0,8,2.85,201220
FIN401, E,Harman Yvette S.,0,1,3,0,6,3,1,10,5,0,1,2,0,1,2.33,201220
FIN402, A,Wyatt Steve B.,5,7,13,5,7,4,1,3,0,0,0,0,0,0,3.39,201220
FIN403, A,Leonard David C.,0,7,0,0,12,0,0,10,2,0,0,0,0,0,2.82,201220
FIN403, B,Leonard David C.,0,12,0,0,22,0,0,7,0,0,0,0,0,0,3.12,201220
FIN404, A,Shull David M.,0,14,7,2,5,0,2,1,2,0,0,0,0,1,3.44,201220
FIN408, A,Brunarski Kelly R.,3,5,3,3,15,5,5,5,0,0,0,0,0,0,3.02,201220
FIN408, B,Brunarski Kelly R.,1,8,4,2,11,5,4,4,1,0,0,0,0,0,3.07,201220
FIN417, A,Leonard David C.,0,29,0,0,6,0,0,5,0,0,0,0,0,0,3.6,201220
FIN417, B,Griffiths Mark D.,0,3,2,1,5,4,5,5,10,3,2,5,8,13,1.82,201220
FIN452, A,Adelman Saul W.,1,0,3,2,7,7,4,2,0,0,0,0,0,0,2.88,201220
FIN461, A,Boulton Thomas J.,0,13,6,8,13,0,0,0,0,0,0,0,0,0,3.49,201220
FIN475, A,Shrider David G.,1,2,5,0,15,0,4,2,0,0,0,0,0,0,3.06,201220
FIN475, B,Shrider David G.,0,4,3,0,8,0,7,4,3,0,0,0,0,0,2.77,201220
FIN481, A,Griffiths Mark D.,0,4,5,8,5,1,1,1,0,0,1,1,2,1,2.92,201220
FIN485, A,Scanlon William J.,1,1,5,5,3,5,0,0,0,0,0,0,0,0,3.28,201220
FIN485, B,Scanlon William J.,0,2,3,6,1,3,3,1,0,0,0,0,0,0,3.1,201220
FIN655, A,Borokhovich Kenneth A.,0,11,5,8,3,1,0,0,0,0,0,0,0,0,3.59,201220
FRE101, A,Worch Derek R.,0,2,2,0,3,0,0,0,2,0,1,0,1,1,2.62,201220
FRE101, B,Worch Derek R.,0,2,1,5,2,3,0,0,0,0,0,0,0,1,3.25,201220
FRE101, C,Miller Eric B.,0,3,2,2,4,2,2,1,0,1,0,0,0,1,3.02,201220
FRE101, D,Miller Eric B.,1,1,4,3,3,1,0,0,2,0,0,1,0,2,3.03,201220
FRE102, A,Pactat Michel J.,0,1,0,1,3,2,1,0,0,1,0,0,1,2,2.53,201220
FRE102, C,Yocco Caitlin A.,0,1,0,3,1,2,1,1,0,0,1,0,3,1,2.12,201220
FRE102, E,Canvat Raphael,0,2,3,0,1,1,2,0,0,0,0,0,0,1,3.27,201220
FRE102, F,Yocco Caitlin A.,0,3,2,1,4,1,0,2,0,2,0,1,0,0,2.79,201220
FRE102, G,Leroy Manon,0,2,3,3,4,0,2,0,0,0,0,1,0,2,3.09,201220
FRE102, H,Canvat Raphael,0,3,2,3,3,1,1,2,0,0,0,0,1,2,2.96,201220
FRE102, I,Leroy Manon,1,2,2,1,1,1,0,3,0,1,0,0,1,2,2.75,201220
FRE131, A,Klosowska Anna M.,0,5,10,9,7,3,0,0,1,0,0,0,0,0,3.36,201220
FRE201, A,Guimiot Vincent B.,3,2,5,0,3,5,1,1,1,0,1,0,0,3,3.09,201220
FRE201, B,Ferraris-Besso Caroline,0,1,2,1,1,5,1,6,2,0,3,0,0,4,2.36,201220
FRE201, C,Ferraris-Besso Caroline,0,1,1,1,4,5,1,4,1,1,2,0,1,2,2.35,201220
FRE202, B,Guimiot Vincent B.,3,6,2,3,0,2,0,0,0,0,0,0,0,4,3.67,201220
FRE202, C,Paugam Guillaume,0,1,2,1,3,4,3,5,4,0,0,2,2,0,2.21,201220
FRE202, D,Runyon Randolph,0,0,3,3,5,1,1,0,2,0,1,2,0,1,2.6,201220
FRE202, E,Guimiot Vincent B.,4,0,5,9,4,3,0,0,0,1,0,0,0,1,3.29,201220
FRE202, F,Runyon Randolph,1,1,2,3,1,2,1,5,1,0,2,1,0,2,2.52,201220
FRE301, B,Paugam Guillaume,0,2,4,1,0,2,1,0,0,1,0,1,2,2,2.56,201220
FRE302, A,Klosowska Anna M.,5,4,7,2,2,1,0,2,0,0,0,0,0,0,3.53,201220
FRE303, A,Strauss Jonathan A.,0,3,1,0,5,1,1,2,0,0,0,0,1,1,2.84,201220
FRE341, A,Ferraris-Besso Caroline,0,5,5,3,1,0,0,0,0,0,0,0,0,0,3.67,201220
FRE361, A,Pactat Michel J.,0,4,9,1,5,0,0,1,1,0,0,0,0,0,3.4,201220
FRE366, A,Hodges Elisabeth D.,0,1,4,3,2,0,0,1,0,0,0,0,0,0,3.34,201220
FRE404, A,Hodges Elisabeth D.,0,2,4,4,2,0,2,0,1,0,0,0,0,2,3.22,201220
FRE410, A,McKinney Mark K.,0,4,4,4,2,1,0,0,0,0,0,0,0,0,3.51,201220
FRE415, A,McKinney Mark K.,0,2,7,3,2,1,0,0,0,0,0,0,0,0,3.5,201220
FST222, A,Matteo Sante,0,1,1,3,2,0,2,0,1,0,0,0,0,2,2.99,201220
FST255, A,Rose Sven-Erik,0,3,3,5,11,1,3,1,1,0,0,0,0,0,3.07,201220
FST366, A,Hodges Elisabeth D.,0,2,6,6,5,1,0,0,1,0,0,0,0,0,3.3,201220
FST401, A,Edwards Erin E.,0,4,3,2,2,1,0,0,0,0,0,0,1,0,3.26,201220
FSW201, A,Sellers Sherrill L.,0,4,9,6,1,3,2,1,0,1,1,0,2,0,2.97,201220
FSW201, B,Sellers Sherrill L.,0,4,10,11,4,3,0,2,0,0,0,0,0,0,3.34,201220
FSW206, A,Caver Etta J.,0,16,6,5,2,6,0,0,0,0,0,0,0,3,3.57,201220
FSW206, B,Newsome William S.,0,8,10,12,4,0,2,0,0,0,1,0,0,2,3.41,201220
FSW221, B,Harrington C. Lee,0,1,3,2,1,0,0,1,2,0,0,0,1,0,2.74,201220
FSW261, A,Caver Etta J.,0,60,3,6,3,0,0,0,0,0,0,0,0,2,3.89,201220
FSW261, B,Ruther-Vierling Diane M.,12,35,10,4,6,3,1,0,0,0,1,0,0,2,3.72,201220
FSW281, A,Houlihan Lindsey G.,0,23,7,5,8,14,3,0,0,0,0,0,0,0,3.39,201220
FSW281, B,Daugherty Jacqueline D.,0,33,9,9,10,3,1,2,0,1,1,0,1,2,3.45,201220
FSW281, C,Caver Etta J.,0,41,20,2,6,1,0,0,0,0,0,0,0,0,3.79,201220
FSW295, A,Radina Marie E.,0,4,7,3,7,1,2,3,0,0,2,0,2,0,2.84,201220
FSW309, A,Caver Etta J.,0,15,2,0,2,0,0,0,0,0,0,0,0,0,3.86,201220
FSW312, A,Houlihan Lindsey G.,0,7,2,3,1,1,0,1,0,0,0,0,0,0,3.53,201220
FSW361, A,Kuvalanka Katherine A.,1,24,13,11,9,8,4,4,1,1,3,2,0,2,3.18,201220
FSW361, B,Kuvalanka Katherine A.,3,22,18,15,12,6,5,2,4,0,1,0,1,3,3.28,201220
FSW362, B,Sellers Sherrill L.,0,6,7,4,2,1,2,0,0,0,0,0,0,2,3.47,201220
FSW363, A,Bulanda Ronald E.,0,2,0,2,1,1,0,0,0,0,1,0,0,3,3.04,201220
FSW365, A,Frabotta Richelle R.,0,91,0,0,55,0,0,6,0,0,1,0,0,8,3.54,201220
FSW381, A,Daugherty Jacqueline D.,0,35,11,9,3,3,3,2,1,1,1,0,2,0,3.41,201220
FSW381, B,Daugherty Jacqueline D.,0,26,10,5,3,5,2,3,1,1,0,2,1,1,3.31,201220
FSW381, C,Daugherty Jacqueline D.,0,32,14,8,7,0,1,2,0,0,1,0,0,1,3.61,201220
FSW406, A,Newsome William S.,0,20,1,3,1,0,0,0,0,0,0,0,0,0,3.86,201220
FSW406, B,Houlihan Lindsey G.,0,8,4,2,4,1,0,2,0,0,0,0,0,0,3.43,201220
FSW411, A,Slotten Carolyn T.,0,13,0,0,0,0,0,0,0,0,0,0,0,3,4,201220
FSW413, B,Slotten Carolyn T.,0,8,0,0,0,0,0,0,0,0,0,0,0,2,4,201220
FSW451, A,Slotten Carolyn T.,0,11,5,0,1,0,0,3,0,0,2,0,0,0,3.34,201220
FSW466, A,Frabotta Richelle R.,0,33,0,0,1,0,0,1,0,0,0,0,0,0,3.91,201220
FSW466, B,Frabotta Richelle R.,0,29,1,0,5,0,0,0,0,0,0,0,0,0,3.85,201220
FSW475, A,Hennon Charles B.,0,20,0,0,1,0,0,2,0,0,2,0,0,0,3.56,201220
FSW477, E,Frabotta Richelle R.,0,9,0,0,0,0,0,0,0,0,0,0,0,1,4,201220
FSW481, A,Frabotta Richelle R.,0,28,0,0,10,0,0,0,0,0,0,0,0,1,3.74,201220
FSW485, A,Slotten Carolyn T.,0,15,4,0,3,0,0,2,0,0,3,0,0,0,3.36,201220
FSW498, A,Houlihan Lindsey G.,0,3,1,4,7,2,0,1,0,0,0,1,0,0,3.05,201220
GEO101, A,D'Arcus Bruce,2,16,14,12,12,12,1,7,1,0,1,1,2,2,3.1,201220
GEO101, B,England Marcia R.,3,11,13,19,9,8,8,5,1,1,4,1,2,0,2.96,201220
GEO101, C,Yeboah Ian E.,1,18,15,27,9,7,2,1,0,0,0,1,3,6,3.26,201220
GEO101, D,Housel Jacqueline A.,3,9,27,16,13,6,3,4,3,1,0,0,0,3,3.26,201220
GEO121, A,Green Jerry E.,0,0,2,5,6,2,3,7,3,0,1,0,1,0,2.48,201220
GEO121, B,Green Jerry E.,0,0,4,0,10,4,2,4,0,1,3,0,1,0,2.5,201220
GEO121, C,Green Jerry E.,0,0,2,1,8,2,5,6,0,1,1,1,0,1,2.47,201220
GEO121, D,Henry Mary C.,0,10,4,5,3,3,0,0,0,0,0,0,0,3,3.54,201220
GEO121, E,Henry Mary C.,0,13,5,6,3,1,0,0,0,0,0,0,0,0,3.64,201220
GEO121, F,Henry Mary C.,0,10,5,5,1,1,1,1,0,0,0,0,0,1,3.54,201220
GEO121, G,Berland Adam M.,3,4,2,6,5,2,1,2,0,0,1,0,0,2,3.19,201220
GEO121, H,Berland Adam M.,1,3,1,4,4,7,3,1,0,1,2,0,0,1,2.81,201220
GEO121, I,Berland Adam M.,0,2,3,3,3,5,3,2,1,1,1,0,0,4,2.77,201220
GEO201, A,Prytherch David L.,1,5,12,4,16,19,4,1,2,0,0,0,3,3,2.92,201220
GEO201, B,Housel Jacqueline A.,2,5,18,12,11,6,3,1,0,0,2,0,2,7,3.13,201220
GEO205, A,Dahlman Carl T.,0,5,5,0,3,4,4,3,2,2,3,0,2,2,2.5,201220
GEO211, A,Yeboah Ian E.,0,2,2,10,11,6,6,4,3,0,0,0,1,1,2.77,201220
GEO241, A,Green Jerry E.,0,1,1,2,2,5,1,3,1,0,1,0,1,1,2.49,201220
GEO242, A,Renwick William H.,0,2,2,2,7,2,4,3,0,0,0,0,0,0,2.89,201220
GEO280C, A,Cummins R. Hays,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3.7,201220
GEO308, A,Toops Stanley W.,1,5,12,6,13,3,0,1,0,0,2,0,1,1,3.17,201220
GEO333,A,Henry Mary C.,0,5,5,1,7,0,2,1,0,0,0,0,1,4,3.15,201220
GEO378,A,Dahlman Carl T.,5,6,7,3,6,3,2,4,0,0,0,0,0,0,3.29,201220
GEO385, A,Dahlman Carl T.,0,3,4,1,1,1,1,0,0,0,0,0,0,1,3.46,201220
GEO406,A,Ornelas Roxanne T.,0,9,1,0,0,0,0,0,0,0,0,0,0,0,3.97,201220
GEO441, A,Maingi John K.,0,3,3,1,3,0,2,2,1,0,1,1,1,4,2.63,201220
GEO442, A,Abbitt Robbyn J.,0,1,3,0,2,0,1,1,1,0,0,0,0,1,3.01,201220
GEO443, A,Abbitt Robbyn J.,0,4,2,2,3,1,1,1,1,1,0,0,0,1,3.06,201220
GEO454, A,Prytherch David L.,2,6,7,5,4,5,0,2,2,1,0,0,0,0,3.19,201220
GEO455,A,Scott Damon,0,1,2,1,3,3,0,2,0,0,0,0,1,1,2.75,201220
GEO457, A,D'Arcus Bruce,0,3,3,0,2,1,0,0,0,0,0,0,0,1,3.53,201220
GEO459, A,Housel Jacqueline A.,6,7,5,3,2,0,0,0,0,0,0,0,0,1,3.76,201220
GEO460A, A,Cummins R. Hays,2,6,0,1,1,0,0,0,0,0,0,0,0,0,3.83,201220
GEO476, A,Yeboah Ian E.,0,1,7,4,3,0,0,0,0,0,0,0,0,1,3.47,201220
GER102, A,Grimm Catherine C.,0,3,2,4,0,1,0,2,0,0,0,1,2,0,2.67,201220
GER102, B,Grimm Catherine C.,0,4,3,2,0,0,2,5,1,1,0,0,2,2,2.57,201220
GER102, C,Sierkowska Monika M.,1,6,2,1,2,1,0,0,0,0,0,0,0,2,3.65,201220
GER111, A,Miles-Morillo Lynne J.,0,3,5,0,2,1,1,1,1,0,0,0,0,3,3.23,201220
GER201, B,Cesaratto Todd,0,4,2,4,4,1,1,0,0,0,0,0,1,0,3.15,201220
GER202, A,Cesaratto Todd,1,6,1,1,4,2,0,2,0,0,0,0,0,1,3.32,201220
GER202, B,Thesz Nicole,3,5,4,3,3,0,1,2,0,0,0,0,2,1,3.13,201220
GER231, A,Miles-Morillo Lynne J.,1,15,7,4,3,0,0,0,0,0,0,0,0,1,3.74,201220
GER231, B,Cesaratto Todd,3,10,8,4,0,0,0,0,0,0,0,0,0,1,3.79,201220
GER231H, A,Miles-Morillo Lynne J.,1,15,5,0,1,0,0,0,0,0,0,0,0,0,3.89,201220
GER255, A,Rose Sven-Erik,0,1,1,2,2,1,0,0,2,0,0,0,0,1,2.93,201220
GER301, B,Sierkowska Monika M.,2,7,0,0,2,1,0,0,0,0,0,0,0,0,3.73,201220
GER309, A,Jeep John M.,0,0,4,3,4,2,5,2,0,0,1,0,0,0,2.79,201220
GER312, A,Jeep John M.,0,2,6,2,1,0,1,1,0,0,0,0,0,0,3.39,201220
GER322, A,Grimm Catherine C.,0,4,6,0,1,0,0,1,0,0,2,0,0,0,3.23,201220
GER410A, A,Thesz Nicole,4,11,0,1,0,1,0,0,0,0,0,0,0,0,3.88,201220
GLG111, A,Sikorski Janelle,0,31,50,30,36,23,7,1,4,4,2,0,4,3,3.18,201220
GLG111, B,Mignery Jill M.,7,25,6,7,19,8,3,7,2,1,3,0,1,3,3.15,201220
GLG111, C,Mignery Jill M.,6,26,11,7,16,6,2,5,1,1,2,1,1,6,3.25,201220
GLG111, D,Currie Brian S.,1,10,9,12,16,8,8,9,6,0,1,0,5,3,2.75,201220
GLG115L,1,Berhane Tedros,0,4,5,3,3,2,1,1,0,0,0,0,0,1,3.32,201220
GLG115L,2,Singh Rajesh,0,3,6,5,5,0,0,0,0,0,0,0,0,0,3.46,201220
GLG115L,3,Holtkamp Stephen G.,3,2,7,1,2,3,0,0,0,0,1,0,0,1,3.38,201220
GLG115L,4,Holtkamp Stephen G.,1,3,10,1,1,0,0,0,0,1,0,0,1,0,3.37,201220
GLG115L,5,Loertscher Cynthia T.,0,6,3,4,4,2,0,0,0,0,0,0,1,0,3.29,201220
GLG115L,6,Crimmins Laura G.,0,4,5,3,3,1,1,1,0,1,0,0,0,0,3.25,201220
GLG115L,7,Hecker Joel W.,1,10,3,0,3,0,1,1,0,0,0,0,0,2,3.6,201220
GLG115L,8,Hecker Joel W.,3,8,4,2,0,1,0,1,0,0,0,0,0,2,3.69,201220
GLG115L,9,Nyland Roseanne E.,0,3,1,6,2,0,1,1,0,0,3,0,0,2,2.87,201220
GLG115L,10,Crimmins Laura G.,4,5,5,2,0,1,0,0,1,0,0,0,0,0,3.64,201220
GLG115L,11,Marchlewska Agnieszka I.,0,3,8,7,1,1,0,1,0,0,0,0,0,0,3.45,201220
GLG115L,12,Glasser Paul A.,0,6,3,4,5,0,0,0,0,0,0,0,0,0,3.52,201220
GLG115L,13,Glasser Paul A.,3,8,3,1,1,1,0,0,0,0,0,0,0,2,3.77,201220
GLG115L,14,Crifo Camilla,8,6,3,0,0,1,0,0,0,0,0,0,0,2,3.88,201220
GLG115L,15,Workman Terry W.,0,18,2,1,0,0,0,0,0,0,0,0,0,1,3.94,201220
GLG115L,16,Marchlewska Agnieszka I.,0,5,4,4,2,2,1,1,0,0,0,0,0,0,3.35,201220
GLG115L,17,Light Melissa A.,0,2,5,2,5,1,2,1,0,0,0,1,0,1,3.06,201220
GLG115L,18,Light Melissa A.,0,2,7,4,4,1,0,0,1,0,0,0,0,0,3.34,201220
GLG115L,19,Workman Terry W.,2,15,3,0,1,1,0,0,0,0,0,0,0,0,3.85,201220
GLG115L,20,Tully Jennifer L.,1,5,3,1,3,2,1,0,0,1,0,1,1,2,3.01,201220
GLG121, A,Hauer Kendall L.,2,11,4,4,13,7,12,25,2,0,5,0,3,1,2.54,201220
GLG121, B,Dong Hailiang,2,24,18,22,59,14,11,21,3,3,4,1,1,1,2.95,201220
GLG121, C,Levy Jonathan,1,13,7,12,12,8,13,13,5,3,0,0,2,3,2.78,201220
GLG141, A,Boardman Mark R.,0,15,0,0,35,0,0,19,0,0,8,0,5,7,2.57,201220
GLG141, B,Mignery Jill M.,1,30,19,4,19,5,2,5,3,0,1,0,1,2,3.32,201220
GLG141, C,Mignery Jill M.,6,30,19,5,15,5,1,6,1,1,1,0,0,2,3.42,201220
GLG244, A,Boardman Mark R.,0,15,0,0,30,0,0,30,0,0,4,0,2,7,2.64,201220
GLG301, A,Currie Brian S.,0,2,4,0,4,1,3,1,1,1,0,0,0,1,2.91,201220
GLG301, B,Currie Brian S.,0,3,3,1,2,2,1,2,0,1,1,0,2,0,2.58,201220
GLG307, A,Boardman Mark R.,0,10,1,0,34,0,0,23,0,0,4,0,3,7,2.61,201220
GLG335, A,Sikorski Janelle,0,1,12,7,5,4,2,0,1,1,0,0,0,0,3.18,201220
GLG357, A,Hart William K.,0,0,0,2,1,2,1,1,3,0,0,0,0,1,2.44,201220
GLG436,WA,Currano Ellen D.,0,4,0,1,3,2,0,1,2,0,0,0,1,2,2.79,201220
GRK102, A,Nimis Stephen A.,1,4,2,2,2,1,2,0,0,1,0,0,0,0,3.24,201220
GSC601, A,Guichard Julia M.,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,201220
GSC603, A,Guichard Julia M.,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,201220
GTY154, A,Barrett Linda L.,4,15,7,9,5,1,1,0,0,0,0,0,0,2,3.61,201220
GTY154, B,Pan Xi,3,15,4,6,6,1,2,1,1,1,0,0,2,2,3.26,201220
GTY154, C,Fenster Emily A.,4,7,10,6,7,2,4,1,1,0,0,0,2,1,3.18,201220
GTY154, D,Brown Pamela S.,38,2,0,4,0,0,0,0,0,0,0,0,0,0,3.94,201220
GTY154, E,Rivera-Hernandez Maricruz,1,4,8,1,9,8,3,3,2,1,1,0,0,3,2.93,201220
GTY154, F,Chahal Jasleen K.,0,3,8,2,2,0,1,0,0,0,0,0,1,0,3.32,201220
GTY260, A,de Medeiros Kathryn B.,6,9,4,2,4,2,0,1,3,1,0,0,1,1,3.25,201220
GTY318, A,Bulanda Jennifer R.,2,7,2,0,2,0,1,0,0,0,0,1,0,2,3.49,201220
GTY365, A,McGrew Kathryn B.,3,4,5,1,8,2,2,0,2,0,0,0,0,3,3.23,201220
GTY440G, A,Kinney Jennifer M.,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,201220
GTY485, A,Applebaum Robert A.,0,4,2,1,4,3,0,0,1,0,1,1,0,0,2.95,201220
GTY605, B,Applebaum Robert A.,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,201220
GTY611, A,Kunkel Suzanne R.,0,7,2,3,0,0,0,0,0,0,0,0,0,0,3.78,201220
GTY641, A,McGrew Kathryn B.,0,9,1,0,0,0,0,0,0,0,0,0,0,0,3.97,201220
GTY708, A,Brown James S.,1,5,2,1,2,0,0,0,0,0,0,0,0,0,3.7,201220
HBW202, A,Rachovitsky Rachel,0,6,2,0,3,0,0,1,0,0,0,0,0,1,3.53,201220
HIN102, A,Satyal Lalita,1,9,1,1,0,3,0,1,1,0,0,0,0,1,3.46,201220
HON181,UA,Hart Amanda H.,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,201220
HON190F, A,Sheehan David R.,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,201220
HON190G,UA,Freidline Mark,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,201220
HON190I, A,Gordon Elizabeth A.,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,201220
HON190M,UA,Armstrong Rachel A.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201220
HON190M,UB,Alanson Erin M.,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,201220
HON282B, A,Sheehan David R.,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,201220
HON290C, A,Armstrong Rachel A.,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,201220
HON290D, A,Haynes Carolyn A.,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,201220
